model flag error
1 0 0.493100492208356
2 0 0.4753216909607
3 0 0.499124143351843
4 0 0.50100655173251
5 0 0.466571480591482
6 0 0.510132718744392
7 0 0.475965932463486
8 0 0.494427031631754
9 0 0.490109276491578
10 0 0.47291216569273
11 0 0.473027954304667
12 0 0.480839743018682
13 0 0.483445612688474
14 0 0.493244260357758
15 0 0.481463345682242
16 0 0.504212592806727
17 0 0.513443047347409
18 0 0.501098903988965
19 0 0.48583752943323
20 0 0.465168518784289
21 1 0.427495013931982
22 1 0.422842120993959
23 1 0.468679529210321
24 1 0.450647278011688
25 1 0.430377690570196
26 1 0.467548088520656
27 1 0.44495729097146
28 1 0.464475938108669
29 1 0.456976004848041
30 1 0.448311750302863
31 1 0.467421556553445
32 1 0.450690459487148
33 1 0.467919226701875
34 1 0.46635154513278
35 1 0.41867628215094
36 1 0.476141815904995
37 1 0.410699733342192
38 1 0.427004342662906
39 1 0.45016727749595
40 1 0.441339767722078
