model flag error
1 0 0.277839426459291
2 0 0.287643039635614
3 0 0.279859060470199
4 0 0.269242936549728
5 0 0.282250188372132
6 0 0.286591281979331
7 0 0.291194136678679
8 0 0.258679114284889
9 0 0.283536134228576
10 0 0.266839509501137
11 0 0.281603785294747
12 0 0.280910008511523
13 0 0.267285028963912
14 0 0.289752690569302
15 0 0.269238216003495
16 0 0.268760311494584
17 0 0.272926554021184
18 0 0.285388484320139
19 0 0.283740529518657
20 0 0.264285127779287
21 1 0.238843052265211
22 1 0.256109570844163
23 1 0.251205867014741
24 1 0.25871375518011
25 1 0.240081882683977
26 1 0.247633698247196
27 1 0.243719213259067
28 1 0.267618078490464
29 1 0.268021575652911
30 1 0.243812909397075
31 1 0.262448074889204
32 1 0.245805133377935
33 1 0.246626123097909
34 1 0.264537962880005
35 1 0.245922604493362
36 1 0.252742365901752
37 1 0.235848542260478
38 1 0.24313694626205
39 1 0.261057620535177
40 1 0.251389816916662
