model flag error
1 0 0.843089811566049
2 0 0.832841736002814
3 0 0.846029836887207
4 0 0.841768488039537
5 0 0.841862596922426
6 0 0.842418482195468
7 0 0.833578727303416
8 0 0.832921621409269
9 0 0.847791601589222
10 0 0.843299364546476
11 1 0.852175506272647
12 1 0.858378897706856
13 1 0.854146823955089
14 1 0.853316551914634
15 1 0.857021187346226
