model flag error
1 0 0.518030139661709
2 0 0.56834692780511
3 0 0.517796121122045
4 0 0.518147934009329
5 0 0.506508723931598
6 0 0.481027795156554
7 0 0.50447910504152
8 0 0.541619272870778
9 0 0.521142574638526
10 0 0.561512187257529
11 0 0.566976757572189
12 0 0.581362280632937
13 0 0.607617050830797
14 0 0.570340151767724
15 0 0.548933029476266
16 0 0.515316826602822
17 0 0.479556289618382
18 0 0.578559659815882
19 0 0.586862775890054
20 0 0.574185140236883
21 1 0.572213666194311
22 1 0.522773488108958
23 1 0.604440299768556
24 1 0.551968844789622
25 1 0.604542613892401
26 1 0.572926025044419
27 1 0.56369141144287
28 1 0.582048660164299
29 1 0.548605254601054
30 1 0.572518190899402
