model flag error
1 0 3.03207672492168
2 0 3.0364398249184
3 0 3.00399545101361
4 0 3.03164400497422
5 0 3.03210552324226
6 0 3.06132354770843
7 0 3.04942772756025
8 0 3.03683798832556
9 0 3.0627543238867
10 0 3.00808684014572
11 0 3.03564977875499
12 0 3.04407017011872
13 0 3.04528377605677
14 0 3.07452170821405
15 0 2.98864115111592
16 0 3.00664171237546
17 0 3.08530629712685
18 0 3.02827989424218
19 0 3.06234278384662
20 0 3.06534791406494
21 1 3.0073203677826
22 1 2.97789193864605
23 1 3.00116559070243
24 1 2.96457101196871
25 1 3.04073919848155
26 1 2.96749280320491
27 1 3.00531382549615
28 1 3.03298072192094
29 1 2.9554953344652
30 1 2.97298103982418
31 1 3.00342235455743
32 1 3.02233385949743
33 1 2.94664528104731
34 1 2.98890390105706
