model flag error
1 1 0.920493457177573
2 1 0.931298512681878
3 1 0.915077784589041
4 1 0.914538846297464
5 1 0.923805955945316
6 1 0.92705273053116
7 1 0.916195095681335
8 1 0.908663104435633
9 1 0.92500213605589
10 1 0.933506845193707
11 1 0.915853329935457
12 1 0.930720139881161
13 1 0.92497584638313
14 1 0.922412603289043
15 1 0.92113755416019
16 1 0.884318867459997
17 1 0.92510729474693
18 1 0.926921282167361
19 1 0.916970641027751
20 1 0.919415580594419
21 0 0.885028688624514
22 0 0.888130870010178
23 0 0.883674770477381
24 0 0.886960979572364
25 0 0.880966934183114
26 0 0.880796051310175
27 0 0.887079283099783
28 0 0.871292334607484
29 0 0.884450315823797
30 0 0.885002398951754
31 0 0.888880125683834
32 0 0.883083252840284
33 0 0.880191388836698
34 0 0.871160886243684
35 0 0.894558694999965
36 0 0.888433201246916
37 0 0.88584366848007
38 0 0.889524222666451
39 0 0.884187419096198
40 0 0.884292577787238
