model flag error
1 1 0.99073120992948
2 1 0.990567131148278
3 1 0.992055881563875
4 1 0.990990930654034
5 1 0.991655762990777
6 1 0.989618371122372
7 1 0.989737017592793
8 1 0.990556295980872
9 1 0.991253097301235
10 1 0.991208871904107
11 1 0.991079887013624
12 1 0.991580978040212
13 1 0.990612766845958
14 1 0.990096609069211
15 1 0.991376276381553
16 1 0.991147758905554
17 1 0.991246508175823
18 1 0.991702305114104
19 1 0.99059331573235
20 1 0.991596132656456
21 0 0.992563908424196
22 0 0.992369684331524
23 0 0.992469014060317
24 0 0.992461634611469
25 0 0.992278552874152
26 0 0.992514604432316
27 0 0.992119195751373
28 0 0.992434267132362
29 0 0.991494474520046
30 0 0.990406207441955
