model flag error
1 0 0.985223230843814
2 0 0.9848263139378
3 0 0.983934626032476
4 0 0.984650217000624
5 0 0.983758551556831
6 0 0.9842812519894
7 0 0.98449927676876
8 0 0.985349014370368
9 0 0.984627855484793
10 0 0.985575424718165
11 0 0.984518843095113
12 0 0.984412625894912
13 0 0.98610651071917
14 0 0.983772527504226
15 0 0.984451758547617
16 0 0.984739620392912
17 0 0.984767614958741
18 0 0.984099564673266
19 0 0.983238646313742
20 0 0.984298023126274
21 1 0.989005122208868
22 1 0.988633362008164
23 1 0.989539003399352
24 1 0.989365701651655
25 1 0.988351047870787
26 1 0.988872335147959
27 1 0.989582314267875
28 1 0.989522232262478
29 1 0.988577458218585
30 1 0.989041459672094
31 1 0.988471241018383
32 1 0.988787097429508
33 1 0.989090360232028
34 1 0.988843001219087
35 1 0.989388063167487
36 1 0.989504048853081
37 1 0.988328686354956
38 1 0.988155384607259
39 1 0.98889051944023
40 1 0.986676729372882
