model flag error
1 0 3.67013420663543
2 0 3.67446687453195
3 0 3.63714691649115
4 0 3.66181468116435
5 0 3.66565169887378
6 0 3.70948903812979
7 0 3.70813402146746
8 0 3.69762416752559
9 0 3.75288984708303
10 0 3.67759664191386
11 0 3.71275246588924
12 0 3.68543955364072
13 0 3.72079515459755
14 0 3.73463483009766
15 0 3.64642408103418
16 0 3.64232637963589
17 0 3.77614041796735
18 0 3.70782089351537
19 0 3.70054986417929
20 0 3.66285734371942
21 1 3.65835545927603
22 1 3.61048775455002
23 1 3.66602178323763
24 1 3.62261733306091
25 1 3.67893232601347
26 1 3.67739913922449
27 1 3.68035400703477
28 1 3.67548708917951
29 1 3.64675781964723
30 1 3.66511653953587
31 1 3.66422395513119
32 1 3.65461794269187
33 1 3.60063745303278
34 1 3.64013202830935
