model flag error
1 0 0.383802469419481
2 0 0.38140438735829
3 0 0.383294576080412
4 0 0.39077587457232
5 0 0.391718711594167
6 0 0.388360779459754
7 0 0.384543771716637
8 0 0.359318782292105
9 0 0.38175734648177
10 0 0.366635419348552
11 0 0.376668909230837
12 0 0.380507454892719
13 0 0.378783164912848
14 0 0.403322863845872
15 0 0.370580627420052
16 0 0.366585574822256
17 0 0.379598347837169
18 0 0.3857548037952
19 0 0.428605924157782
20 0 0.40480939570313
21 1 0.390175225711564
22 1 0.367672530674069
23 1 0.370409790347898
24 1 0.365402493665592
25 1 0.383791457729637
26 1 0.340405562220299
27 1 0.362731481221996
28 1 0.381765072695297
29 1 0.348873547466752
30 1 0.353902085210201
31 1 0.357758770605031
32 1 0.380235159371499
33 1 0.356730572395935
34 1 0.371723326882097
