model flag error
1 0 0.186987743931858
2 0 0.20144505753893
3 0 0.201098407804905
4 0 0.189035313118
5 0 0.188816991063194
6 0 0.198336335291337
7 0 0.204366342739315
8 0 0.196367157410421
9 0 0.197427686840891
10 0 0.183717691224563
11 0 0.193877680930748
12 0 0.190188258535433
13 0 0.189408493323891
14 0 0.199414426926097
15 0 0.196181366482098
16 0 0.184603419332891
17 0 0.190016440227542
18 0 0.181588572799845
19 0 0.196827745222236
20 0 0.195989171506728
21 1 0.159650690231158
22 1 0.169534471262481
23 1 0.180334258337634
24 1 0.174457877231627
25 1 0.167943049758175
26 1 0.179324857714134
27 1 0.184053699006272
28 1 0.181608275262896
29 1 0.178911685479488
30 1 0.176253341879783
31 1 0.187609158586992
32 1 0.173446111769162
33 1 0.181537809387419
34 1 0.185253999743848
35 1 0.16814529192154
36 1 0.188805903154262
37 1 0.174412050010777
38 1 0.165172410664754
39 1 0.183998927453257
40 1 0.180397612171309
