model flag error
1 1 2.94366270074819
2 1 2.85933377197584
3 1 2.88748366502275
4 1 2.97218514606604
5 1 2.86569489136755
6 1 2.92864000917141
7 1 3.0261386343406
8 1 3.00385497418829
9 1 2.90818913265777
10 1 2.96664426158279
11 1 2.93469591518041
12 1 2.92249897648902
13 1 2.89077355337265
14 1 2.91492104737179
15 1 2.95073686197017
16 1 2.896547425901
17 1 2.89697114137829
18 1 2.90482809393069
19 1 2.97580985853082
20 1 2.97848278410546
21 0 2.95959274331329
22 0 2.95940109359024
23 0 2.97544250389803
24 0 2.99338091935704
25 0 3.0258485596587
26 0 3.00998848022
27 0 2.95034680805759
28 0 3.01849294985341
29 0 2.99010174728971
30 0 2.99004008406211
31 0 2.97954561914145
32 0 2.94404226589401
33 0 2.95670133934701
34 0 2.99724495902873
35 0 2.98774210261127
36 0 2.94899222225661
37 0 2.97967877785325
38 0 2.97122078679811
39 0 2.9801416995616
40 0 2.96248581303373
