model flag error
1 1 0.893435635123615
2 1 0.906223358908781
3 1 0.899403239556692
4 1 0.898550724637681
5 1 0.889173060528559
6 1 0.901108269394715
7 1 0.908780903665814
8 1 0.903665814151748
9 1 0.895140664961637
10 1 0.89002557544757
11 1 0.892583120204604
12 1 0.89002557544757
13 1 0.898550724637681
14 1 0.901108269394715
15 1 0.889173060528559
16 1 0.89769820971867
17 1 0.89769820971867
18 1 0.904518329070759
19 1 0.894288150042626
20 1 0.902813299232737
21 0 0.864450127877238
22 0 0.86615515771526
23 0 0.865302642796249
24 0 0.865302642796249
25 0 0.867860187553282
26 0 0.869565217391304
27 0 0.871270247229327
28 0 0.864450127877238
29 0 0.875532821824382
30 0 0.869565217391304
31 0 0.872122762148338
32 0 0.868712702472293
33 0 0.872122762148338
34 0 0.86615515771526
35 0 0.868712702472293
36 0 0.869565217391304
37 0 0.865302642796249
38 0 0.876385336743393
39 0 0.868712702472293
40 0 0.86615515771526
