model flag error
1 0 1.29512542185206
2 0 1.29621505124836
3 0 1.28676301513362
4 0 1.27290051739106
5 0 1.26403425913717
6 0 1.26444736647933
7 0 1.2845900971217
8 0 1.26625710600722
9 0 1.2721222203935
10 0 1.27846669936966
11 0 1.22814063537178
12 0 1.30453553915922
13 0 1.29416297512904
14 0 1.2910644524257
15 0 1.24257058655306
16 0 1.30895238022706
17 0 1.30997366154618
18 0 1.27768118316713
19 0 1.26079612467434
20 0 1.24392412080429
21 1 1.19096410425857
22 1 1.20612864715819
23 1 1.2123364063562
24 1 1.20644454007171
25 1 1.19315889105666
26 1 1.23640869068343
27 1 1.17198535057065
28 1 1.22729919704732
29 1 1.20124366410025
30 1 1.20416492372659
31 1 1.20524052276759
32 1 1.20120680523383
33 1 1.24081719662306
34 1 1.21228351757163
35 1 1.16362043778668
36 1 1.20147043587116
37 1 1.15454104396884
38 1 1.17098270889051
39 1 1.18801717438026
40 1 1.20013652837988
