model flag error
1 1 1.05205616950053
2 1 1.09646703833184
3 1 1.06499521614097
4 1 1.08077930913699
5 1 1.03491351636177
6 1 1.10873312472588
7 1 1.0815696205589
8 1 1.07223507878721
9 1 1.07025242492231
10 1 1.05534014220671
11 1 1.08966301255896
12 1 1.02549606102721
13 1 1.10237644387077
14 1 1.0430197771858
15 1 1.08185405662641
16 1 1.07129762921012
17 1 1.05778730587623
18 1 1.09361611444497
19 1 1.12194383320669
20 1 1.08896069760345
21 0 0.857013279218229
22 0 0.870356051499773
23 0 0.86142716801253
24 0 0.870939110901266
25 0 0.863980208452522
26 0 0.90235164347193
27 0 0.871220127887006
28 0 0.872364400911273
29 0 0.884502320607903
30 0 0.92999291984944
