model flag error
1 0 0.844227543834717
2 0 0.845004893926507
3 0 0.838598633355427
4 0 0.848096355933547
5 0 0.844375994861846
6 0 0.839828208415885
7 0 0.845056152422495
8 0 0.843874650430395
9 0 0.84676462809404
10 0 0.845456754682248
11 0 0.846389063475521
12 0 0.840155472572213
13 0 0.84276766975524
14 0 0.840105397289743
15 0 0.846562552143885
16 0 0.841485425591442
17 0 0.836385036218042
18 0 0.844276435903667
19 0 0.846287138090305
20 0 0.851009596418148
21 1 0.855511448828956
22 1 0.84912763207824
23 1 0.843798945899932
24 1 0.848924964521326
25 1 0.85008202047895
26 1 0.848297840276943
27 1 0.850660252654383
28 1 0.841813872961288
29 1 0.845710089128391
30 1 0.845909798651508
31 1 0.846489805647219
32 1 0.853324299940157
33 1 0.846538697716169
34 1 0.850986333597192
35 1 0.857496521767599
36 1 0.84857562075756
37 1 0.858527206305532
38 1 0.85576300845482
39 1 0.855461965153246
40 1 0.851692120405835
