model flag error
1 0 2.3439765879754
2 0 2.33456882844951
3 0 2.21059701404771
4 0 2.30114662332661
5 0 2.4401419237145
6 0 2.3122662607931
7 0 2.26115187166821
8 0 2.3384233293804
9 0 2.3722012498332
10 0 2.30888159950507
11 0 2.31814560148009
12 0 2.27623092474953
13 0 2.28815419704285
14 0 2.51796310645716
15 0 2.36819866181537
16 0 2.2883917289329
17 0 2.33507627434977
18 0 2.18994771696248
19 0 2.26814992857149
20 0 2.37080591960914
21 1 2.47749937940686
22 1 2.48054637159093
23 1 2.68411563882191
24 1 2.569352914373
25 1 2.66170680022251
26 1 2.73566829900685
27 1 2.58347588381148
28 1 2.58509136320197
29 1 2.86293362986622
30 1 2.67195396968167
31 1 2.39256953529302
32 1 2.51983143169931
33 1 2.54581926007283
34 1 2.72544604292847
35 1 2.49920080381936
36 1 2.67079166454027
37 1 2.60012518316378
38 1 2.56408542308464
39 1 2.45840558071354
40 1 2.61784693592181
