model flag error
1 1 1.14169231808891
2 1 1.01273291738866
3 1 1.10058814444804
4 1 1.03014799096028
5 1 0.99187855225318
6 1 0.918301771322352
7 1 1.11240417346055
8 1 1.05019201758523
9 1 1.03537427166656
10 1 0.996986470854964
11 1 1.02631965888388
12 1 0.967750842326593
13 1 0.994758418435424
14 1 1.12228885200259
15 1 1.00320132807237
16 1 1.16449623280284
17 1 1.08836976944877
18 1 0.97424350635767
19 1 1.02952806251477
20 1 1.12200695671936
21 0 1.09846054460783
22 0 1.09185192719249
23 0 1.09838554507413
24 0 1.11648222538667
25 0 1.1368083724558
26 0 1.09248103656954
27 0 1.07413787152021
28 0 1.16514949386276
29 0 1.15044482919443
30 0 1.07911772173733
31 0 1.19371424383144
32 0 1.12780620454425
33 0 1.08600040626602
34 0 1.11589952066468
35 0 1.10918468328369
36 0 1.03467808503315
37 0 1.13933073309178
38 0 1.04532016402687
39 0 1.08671601784899
40 0 1.15595856931939
