model flag error
1 0 1.48700426046095
2 0 1.48558174881228
3 0 1.46524865374861
4 0 1.46545021714713
5 0 1.4844355590567
6 0 1.58110901590214
7 0 1.53179764891973
8 0 1.54449844514706
9 0 1.43905632413829
10 0 1.56514725935747
11 0 1.57408448635817
12 0 1.53434711064822
13 0 1.44474123864896
14 0 1.49468799929459
15 0 1.48864818065756
16 0 1.65720596353417
17 0 1.46408869073089
18 0 1.48978666265766
19 0 1.56006137714113
20 0 1.51791811752906
21 1 1.26844023635659
22 1 1.30443012398296
23 1 1.26489952312953
24 1 1.27308517777169
25 1 1.31298798597215
26 1 1.32323667777219
27 1 1.26669756162888
28 1 1.33863669678485
29 1 1.31345480752942
30 1 1.32046649979372
31 1 1.31652602752639
32 1 1.28450387336535
33 1 1.31866523009882
34 1 1.37708255272779
35 1 1.27843457352241
36 1 1.2922067331179
37 1 1.26273441808368
38 1 1.29362871858759
39 1 1.3048099105213
40 1 1.3302321435054
