model flag error
1 0 0.964704663968287
2 0 0.967604916252243
3 0 0.967085010978141
4 0 0.966252831325271
5 0 0.967295240785509
6 0 0.966789275651531
7 0 0.96507659659074
8 0 0.96691139783159
9 0 0.964871411804831
10 0 0.964493720157591
11 0 0.966983121035655
12 0 0.965053920070048
13 0 0.966486985185896
14 0 0.965250354459182
15 0 0.966068919528845
16 0 0.966815800899703
17 0 0.967441705145893
18 0 0.964844522407634
19 0 0.967413878387112
20 0 0.966144491916966
21 1 0.965531072584529
22 1 0.968863329752508
23 1 0.969298975174551
24 1 0.967119756111821
25 1 0.964986795115717
26 1 0.967770885465302
27 1 0.965212919669621
28 1 0.965313717621609
29 1 0.962922448423885
30 1 0.959902570394729
