model flag error
1 1 1.3858646059528
2 1 1.51355424833747
3 1 1.48808657394603
4 1 1.4702525535159
5 1 1.43174920267552
6 1 1.49119567527911
7 1 1.46900975094969
8 1 1.49316329463755
9 1 1.39657205599991
10 1 1.3977140329084
11 1 1.46142274922541
12 1 1.40632548540602
13 1 1.47605767925288
14 1 1.45148078373134
15 1 1.50841483138264
16 1 1.42252501955955
17 1 1.45504287931007
18 1 1.55984174193198
19 1 1.50509925719178
20 1 1.59090272219116
21 0 1.37872951895659
22 0 1.42631855164403
23 0 1.33982584583517
24 0 1.37384349575789
25 0 1.4703969553549
26 0 1.39856302920585
27 0 1.40468010045208
28 0 1.42137272849687
29 0 1.41391383749878
30 0 1.52881532326625
