model flag error
1 1 1.06988723380735
2 1 1.06864383601653
3 1 1.04364339243471
4 1 1.05611991742241
5 1 1.05075095916932
6 1 1.09455260841749
7 1 1.08862223529776
8 1 1.067434963221
9 1 1.05096780848914
10 1 1.07001665908884
11 1 1.06609068437941
12 1 1.05752158209466
13 1 1.07453368049095
14 1 1.06550605108061
15 1 1.04979252144736
16 1 1.05935915317157
17 1 1.07111274044698
18 1 1.06527244726982
19 1 1.08524069620183
20 1 1.06959138243669
21 0 1.01757464650341
22 0 0.999862920042262
23 0 1.00733017050121
24 0 1.01373089803565
25 0 1.0039816522986
26 0 1.00922583734184
27 0 1.01428054235755
28 0 1.00483101091031
29 0 1.03431151114294
30 0 1.07045215386658
