model flag error
1 0 0.994063394184408
2 0 0.994565542724321
3 0 0.995723991971243
4 0 0.995292661036557
5 0 0.994043379743599
6 0 0.995180126027716
7 0 0.994299518322343
8 0 0.99375584935202
9 0 0.994548869624995
10 0 0.994832171363979
11 1 0.995973965810401
12 1 0.99669902760661
13 1 0.995926272039879
14 1 0.99637723311371
15 1 0.99649341589993
