model flag error
1 0 0.81383156400627
2 0 0.814227878378807
3 0 0.808283162790741
4 0 0.795997417242071
5 0 0.80313107594775
6 0 0.814624192751345
7 0 0.811849992143581
8 0 0.81898365084926
9 0 0.817794707731647
10 0 0.815813135868958
11 0 0.802734761575213
12 0 0.81383156400627
13 0 0.823739423319713
14 0 0.815813135868958
15 0 0.811453677771043
16 0 0.813435249633732
17 0 0.807094219673128
18 0 0.80313107594775
19 0 0.816209450241496
20 0 0.800753189712524
21 1 0.81026473465343
22 1 0.797186360359684
23 1 0.81898365084926
24 1 0.80313107594775
25 1 0.810661049025967
26 1 0.811057363398505
27 1 0.807886848418203
28 1 0.811453677771043
29 1 0.807886848418203
30 1 0.809075791535817
31 1 0.808679477163279
32 1 0.792826902261769
33 1 0.812642620888656
34 1 0.811849992143581
