model flag error
1 0 1.33244212817419
2 0 1.39361544122379
3 0 1.39798957559456
4 0 1.3535974892495
5 0 1.30105288921862
6 0 1.36826962295639
7 0 1.31945165200389
8 0 1.32101652473119
9 0 1.37418366845055
10 0 1.33921004312909
11 1 1.28550884236379
12 1 1.26657124811395
13 1 1.29687275772406
14 1 1.31886770872676
15 1 1.34545319072593
