model flag error
1 0 0.635423757991082
2 0 0.555487047082284
3 0 0.668263766700402
4 0 0.664130618484386
5 0 0.697295088778008
6 0 0.659067816640983
7 0 0.647480244066103
8 0 0.63527305864595
9 0 0.653325368818732
10 0 0.702921066582917
11 0 0.67264905813205
12 0 0.714759202258242
13 0 0.720158199568711
14 0 0.673563203569165
15 0 0.647935669565143
16 0 0.628253871050494
17 0 0.726674695731997
18 0 0.675961694195513
19 0 0.621067746592914
20 0 0.820379067459513
21 1 0.571929131467353
22 1 0.623507739308141
23 1 0.439011068679354
24 1 0.564441062719999
25 1 0.559441227033403
26 1 0.53540627917795
27 1 0.523745698260186
28 1 0.635316267730935
29 1 0.538262621814936
30 1 0.573726471229488
