model flag error
1 0 0.805509277604868
2 0 0.807888976904825
3 0 0.801907604885902
4 0 0.80747647584329
5 0 0.814328269478624
6 0 0.802292186099988
7 0 0.803698443282872
8 0 0.798708359426793
9 0 0.800557631157757
10 0 0.807639341491703
11 0 0.806436953379809
12 0 0.807028372573201
13 0 0.80742004398896
14 0 0.79764150415932
15 0 0.801377724292461
16 0 0.802182168691124
17 0 0.805469489237492
18 0 0.802410864707296
19 0 0.801813760483594
20 0 0.803449225631115
21 1 0.805479640845748
22 1 0.806315374661592
23 1 0.811189383786805
24 1 0.804110703130599
25 1 0.807912481249232
26 1 0.804636759903482
27 1 0.807770220376409
28 1 0.805343753189582
29 1 0.809811605537791
30 1 0.807777297382954
31 1 0.803222861402973
32 1 0.80799887195557
33 1 0.81106336334965
34 1 0.809308702955611
35 1 0.812075907570445
36 1 0.808284516962059
37 1 0.807965002425744
38 1 0.805239423100233
39 1 0.807038211017178
40 1 0.810410306873016
