model flag error
1 0 0.779646792622952
2 0 0.777450575587159
3 0 0.764508019950661
4 0 0.78594966189105
5 0 0.774062392368141
6 0 0.787156477846326
7 0 0.776025238499847
8 0 0.786034772854739
9 0 0.780730681323635
10 0 0.783255048534669
11 0 0.798344769020055
12 0 0.765650194660825
13 0 0.767613040792532
14 0 0.775853609142405
15 0 0.780511743943749
16 0 0.767872191655615
17 0 0.776477202278766
18 0 0.78048783554919
19 0 0.784827878252312
20 0 0.777707678041311
21 1 0.780768183191269
22 1 0.778439773290122
23 1 0.774148332295706
24 1 0.772746397612085
25 1 0.776718123123878
26 1 0.787266870733462
27 1 0.779950930763261
28 1 0.773026784548809
29 1 0.780877618777088
30 1 0.77544157799176
31 1 0.780121977014142
32 1 0.791278134175057
33 1 0.778245054412554
34 1 0.77840869451692
35 1 0.788702830676528
36 1 0.787436904094223
37 1 0.78702086267082
38 1 0.789263486678431
39 1 0.79472798653954
40 1 0.783961875081055
