model flag error
1 1 0.98502773714863
2 1 0.985575983188826
3 1 0.983862531342033
4 1 0.984006383777827
5 1 0.984051138940796
6 1 0.985238601983059
7 1 0.983615124600453
8 1 0.983640271814646
9 1 0.985263482444407
10 1 0.985141173624144
11 1 0.984315442983169
12 1 0.985095510772798
13 1 0.985003307968418
14 1 0.984713580414068
15 1 0.984747507281571
16 1 0.977208131066701
17 1 0.984066054719018
18 1 0.985012997626906
19 1 0.984154945223121
20 1 0.982508515639466
21 0 0.973018747670748
22 0 0.974377120441778
23 0 0.974293340324718
24 0 0.973503881528085
25 0 0.972647111744414
26 0 0.972520725477537
27 0 0.975207491751607
28 0 0.971620340167036
29 0 0.972558399581274
30 0 0.973017103058302
31 0 0.97200495953621
32 0 0.973554505159183
33 0 0.972006865580341
34 0 0.969418058351156
35 0 0.973918167715653
36 0 0.974499375696056
37 0 0.973528229892015
38 0 0.973470844048856
39 0 0.972189910466207
40 0 0.97276460675705
