model flag error
1 0 0.631941413792166
2 0 0.617337270788181
3 0 0.652752860875986
4 0 0.631005511710736
5 0 0.613945710194254
6 0 0.616522282811454
7 0 0.644174606324332
8 0 0.584545264948964
9 0 0.634603298666624
10 0 0.617504704234162
11 0 0.618849802601701
12 0 0.647939843495449
13 0 0.637786087032878
14 0 0.666076994110138
15 0 0.609078294495084
16 0 0.629373781548208
17 0 0.634222840821701
18 0 0.642314968438032
19 0 0.616886127540927
20 0 0.634474542765976
21 1 0.55188397521544
22 1 0.600121065751515
23 1 0.592440306577729
24 1 0.588836528775058
25 1 0.596914084018491
26 1 0.571108421932421
27 1 0.584954155123703
28 1 0.601216881421039
29 1 0.570600488386699
30 1 0.602099019548952
31 1 0.581676134170508
32 1 0.585056451661278
33 1 0.584312192895745
34 1 0.619936167535956
35 1 0.548223587575595
36 1 0.628092372689984
37 1 0.575409785937645
38 1 0.554296093750621
39 1 0.589393364806483
40 1 0.582341766007244
