model flag error
1 0 1.45613974718733
2 0 1.45887456918682
3 0 1.43299979116601
4 0 1.44365958244084
5 0 1.49760361458886
6 0 1.49022939080631
7 0 1.41746642250457
8 0 1.41777634555908
9 0 1.52070824014592
10 0 1.39834160566372
11 0 1.48268025933547
12 0 1.48567134548461
13 0 1.46622403434679
14 0 1.48074785900598
15 0 1.34274166587921
16 0 1.41999833644939
17 0 1.44530191122148
18 0 1.46573085515163
19 0 1.40938289806407
20 0 1.43354298306235
21 1 1.41585088858975
22 1 1.34234482479879
23 1 1.42413501354119
24 1 1.46182333900735
25 1 1.40918536690277
26 1 1.41826414275025
27 1 1.40726448437499
28 1 1.38512531483986
29 1 1.35953903512269
30 1 1.34995313684254
31 1 1.44983951778198
32 1 1.41261469057213
33 1 1.44555356067527
34 1 1.42760896926522
