model flag error
1 1 0.682755504429828
2 1 0.71672245792246
3 1 0.717310485260589
4 1 0.685817807363104
5 1 0.72195939029807
6 1 0.730202143920022
7 1 0.69732987901057
8 1 0.727996423923251
9 1 0.682990046407793
10 1 0.693613464658858
11 1 0.701702940749972
12 1 0.683236765557034
13 1 0.728539578384062
14 1 0.704124346488337
15 1 0.713475407237632
16 1 0.697568565207715
17 1 0.758099775347917
18 1 0.683908544107267
19 1 0.712931670673748
20 1 0.722838905488661
21 0 0.60287607951068
22 0 0.605549293054176
23 0 0.629491432443678
24 0 0.603257702556265
25 0 0.670410956861969
26 0 0.619849660931947
27 0 0.643762633482081
28 0 0.650903672539244
29 0 0.631656706376328
30 0 0.63209353786517
