model flag error
1 1 1.66267608402664
2 1 1.5626421977481
3 1 1.66292065292962
4 1 1.67635671400253
5 1 1.69802787861361
6 1 1.63534252064736
7 1 1.71331614030376
8 1 1.69346459565468
9 1 1.64202919967636
10 1 1.65995861928058
11 1 1.73344760055309
12 1 1.65635559558034
13 1 1.63004475280203
14 1 1.59058536198852
15 1 1.70300413961168
16 1 1.85414543169286
17 1 1.67091176395022
18 1 1.64562613325565
19 1 1.70938450067278
20 1 1.75036226027732
21 0 2.01618186647621
22 0 1.98903627698668
23 0 1.9721511719973
24 0 2.0101908278123
25 0 2.04695370848983
26 0 2.0406685820196
27 0 1.97238189833373
28 0 2.06606057051015
29 0 2.0396212459669
30 0 2.04346316487552
31 0 2.00217343692134
32 0 1.99147559585988
33 0 2.03914264229839
34 0 2.05654307393249
35 0 2.00097844503065
36 0 2.00283050888282
37 0 2.01487651756678
38 0 2.02742866049891
39 0 2.01283807334382
40 0 2.0406437414403
