model flag error
1 0 0.99354370158565
2 0 0.993490371525823
3 0 0.993448569837086
4 0 0.993737336084117
5 0 0.993379965886945
6 0 0.99356425569775
7 0 0.993605589889386
8 0 0.99340267004016
9 0 0.993717965714342
10 0 0.993277811547042
11 0 0.993221115012558
12 0 0.993068790690612
13 0 0.993398667391275
14 0 0.993675801463221
15 0 0.993451822412386
16 0 0.993397580723406
17 0 0.99315334129378
18 0 0.993274318266027
19 0 0.993639187678603
20 0 0.993087690247734
21 1 0.993206168555502
22 1 0.993200074739816
23 1 0.993599308054066
24 1 0.993275603026391
25 1 0.993186720369866
26 1 0.992569881275588
27 1 0.992831262521356
28 1 0.993433260084405
29 1 0.992368890079071
30 1 0.993751977521394
