model flag error
1 1 1.04032274828435
2 1 1.05752850552169
3 1 1.04583948201477
4 1 1.05382070986503
5 1 1.05613219737299
6 1 1.07704512850024
7 1 1.05059639747535
8 1 1.05862186770306
9 1 1.03259964085124
10 1 1.0400141001831
11 1 1.06124271226774
12 1 1.04884043664364
13 1 1.06236996272474
14 1 1.05182212331996
15 1 1.05234436583407
16 1 1.04045397480496
17 1 1.07298450910898
18 1 1.04153693372981
19 1 1.05783673079728
20 1 1.05766830569376
21 0 1.02260648106242
22 0 1.01527578485899
23 0 1.00184411980225
24 0 1.03314174869599
25 0 1.0408915928991
26 0 1.04099128186485
27 0 1.03471204656881
28 0 1.04388527799862
29 0 1.06105417076984
30 0 1.05147377282459
