model flag error
1 0 0.889695018118938
2 0 0.889827385664194
3 0 0.850313132186294
4 0 0.869933238558008
5 0 0.849976448584486
6 0 0.897710214444576
7 0 0.891581758969716
8 0 0.888231114242349
9 0 0.883579221608465
10 0 0.881859421844655
11 0 0.869498438537992
12 0 0.874880541964559
13 0 0.884935270891986
14 0 0.889355168082926
15 0 0.864891590195089
16 0 0.871846875200674
17 0 0.868121885026098
18 0 0.870435241680544
19 0 0.898783771060168
20 0 0.866532513097197
21 1 0.840481962431826
22 1 0.823816804182497
23 1 0.82904546611122
24 1 0.828956595939758
25 1 0.829855693919406
26 1 0.818384716864708
27 1 0.833079716950874
28 1 0.818579383346597
29 1 0.843651843784657
30 1 0.870846009534843
