model flag error
1 1 1.72884891674453
2 1 1.62628423453064
3 1 1.67190120933388
4 1 1.69715066572549
5 1 1.6996535943897
6 1 1.6353763546909
7 1 1.74456927900471
8 1 1.73032895725409
9 1 1.69389278081217
10 1 1.6919909942848
11 1 1.73760406811128
12 1 1.67953697405272
13 1 1.67469482146399
14 1 1.65957385946848
15 1 1.7081987406997
16 1 1.77838626053392
17 1 1.67341563552195
18 1 1.68147501390679
19 1 1.71050759713785
20 1 1.72958064004241
21 0 1.90368822621002
22 0 1.9034318021524
23 0 1.89801334711685
24 0 1.92691340867334
25 0 1.93760628657058
26 0 1.92216913602363
27 0 1.88118423412928
28 0 1.9592750799849
29 0 1.91380329082421
30 0 1.93122235785057
31 0 1.94751574377422
32 0 1.8874188550459
33 0 1.91201800391799
34 0 1.95451654702512
35 0 1.90002019746156
36 0 1.91326747480064
37 0 1.92578154861802
38 0 1.89169150662681
39 0 1.90820402177656
40 0 1.93253391465543
