model flag error
1 1 0.963402524811297
2 1 0.964384749617776
3 1 0.964942138874083
4 1 0.965992221392779
5 1 0.965362149970512
6 1 0.963403722387442
7 1 0.966132298506444
8 1 0.965335554998614
9 1 0.965228014156542
10 1 0.96666710763638
11 1 0.965276853357783
12 1 0.964573020140004
13 1 0.965460617366123
14 1 0.963885939506646
15 1 0.964769715871203
16 1 0.965763820195499
17 1 0.964698042607731
18 1 0.961485847535593
19 1 0.964981401749191
20 1 0.961430310723785
21 0 0.955617179367875
22 0 0.959663221865547
23 0 0.959061505682729
24 0 0.95539639750697
25 0 0.951488082741177
26 0 0.950237143069073
27 0 0.952731381339371
28 0 0.953152878806361
29 0 0.956653562508309
30 0 0.959200440205397
