model flag error
1 0 0.738228091193968
2 0 0.725100142832468
3 0 0.682332314015289
4 0 0.693946851349637
5 0 0.713727587052701
6 0 0.818394660354045
7 0 0.725434847254796
8 0 0.767890319411798
9 0 0.76982717160581
10 0 0.768125556022753
11 0 0.675375161134817
12 0 0.699299445410121
13 0 0.640950044583463
14 0 0.784741246958659
15 0 0.819976497107204
16 0 0.869187186437417
17 0 0.747909990576391
18 0 0.721685839392002
19 0 0.673915541158979
20 0 0.799318406868
21 1 0.436793350334231
22 1 0.433848647294684
23 1 0.45160810977034
24 1 0.433392163677671
25 1 0.483430348352115
26 1 0.453474382037336
27 1 0.447507590632017
28 1 0
29 1 0.485163072697831
30 1 0.492914168573151
31 1 0.424064954228805
32 1 0.42184232938308
33 1 0.418166630675705
34 1 0.436318828849108
35 1 0.379693774348593
36 1 0.464399145047165
37 1 0.431624378665945
38 1 0.434453283932032
39 1 0.452566096840296
40 1 0.394141102589196
