model flag error
1 0 0.963865546218488
2 0 0.969467787114846
3 0 0.963305322128852
4 0 0.966666666666667
5 0 0.965826330532213
6 0 0.968627450980392
7 0 0.964985994397759
8 0 0.966666666666667
9 0 0.961904761904762
10 0 0.96078431372549
11 0 0.964145658263305
12 0 0.968067226890757
13 0 0.960224089635854
14 0 0.964985994397759
15 0 0.966666666666667
16 0 0.964705882352941
17 0 0.971148459383754
18 0 0.965266106442577
19 0 0.965266106442577
20 0 0.966946778711485
21 1 0.978151260504202
22 1 0.978991596638656
23 1 0.975418449061958
24 1 0.976190476190476
25 1 0.977379370699934
26 1 0.979831932773109
27 1 0.977591036414566
28 1 0.978711484593838
29 1 0.980672268907563
30 1 0.976190476190476
