model flag error
1 0 0.992119977466366
2 0 0.992092218095713
3 0 0.993451079290337
4 0 0.992581028908328
5 0 0.993289709401424
6 0 0.991393162790922
7 0 0.991349022394811
8 0 0.992141818733558
9 0 0.992610750838977
10 0 0.992549247141238
11 0 0.992548849693448
12 0 0.992845261111207
13 0 0.992209937867486
14 0 0.991809554895942
15 0 0.992841110028926
16 0 0.992595400610866
17 0 0.992831435755415
18 0 0.993055598743463
19 0 0.992157147012788
20 0 0.992840383237665
21 1 0.994235528201965
22 1 0.994091030883493
23 1 0.994104826045348
24 1 0.994155950226464
25 1 0.993957829493605
26 1 0.994162564426204
27 1 0.993809319959929
28 1 0.994115541881089
29 1 0.992691112183194
30 1 0.992137858541157
