# istep -- Max |p_i| -- Sum |p_i| -- Sum |x_i| -- Sum |p_i| cos(p_i,F_i) -- rho
    5100      0.000002      0.000373      1.475734     -0.000007      2.450620
    5200      0.000001      0.000312      1.585660      0.000003      2.410620
    5300      0.000004      0.000868      1.622877      0.000004      2.370620
    5400      0.000003      0.000678      1.594201     -0.000018      2.330620
    5500      0.000004      0.000905      1.583103      0.000007      2.290620
    5600      0.000001      0.000167      1.618737      0.000004      2.250620
    5700      0.000006      0.001251      1.605312     -0.000001      2.210620
    5800      0.000002      0.000391      1.631252      0.000007      2.170620
    5900      0.000002      0.000530      1.619030      0.000008      2.130620
    6000      0.000002      0.000377      1.594201     -0.000009      2.090620
    6100      0.000002      0.000331      1.682733      0.000008      2.050620
    6200      0.000006      0.001272      1.601748      0.000002      2.010620
    6300      0.000003      0.000629      1.569727     -0.000002      1.970620
    6400      0.000008      0.001511      1.673020      0.000004      1.930620
    6500      0.000006      0.001182      1.630362      0.000015      1.890620
    6600      0.000006      0.001100      1.603753     -0.000004      1.850620
    6700      0.000006      0.001069      1.605209     -0.000039      1.810620
    6800      0.000004      0.000763      1.619399     -0.000002      1.770620
    6900      0.000017      0.003032      1.561170     -0.000019      1.730620
    7000      0.000011      0.001895      1.603449     -0.000006      1.690620
    7100      0.000001      0.000093      1.650780      0.000000      1.650620
    7200      0.000021      0.003304      1.650601     -0.000088      1.610620
    7300      0.000013      0.001954      1.616319     -0.000006      1.570620
    7400      0.000017      0.002558      1.585215     -0.000049      1.530620
    7500      0.000011      0.001628      1.640190     -0.000015      1.490620
    7600      0.000021      0.002896      1.601577     -0.000027      1.450620
    7700      0.000022      0.002968      1.647151     -0.000004      1.410620
    7800      0.000018      0.002415      1.615808      0.000007      1.370620
    7900      0.000023      0.003064      1.647771     -0.000096      1.330620
    8000      0.000035      0.004710      1.609898     -0.000092      1.290620
    8100      0.000036      0.004723      1.664881     -0.000193      1.250620
    8200      0.000030      0.003868      1.588167     -0.000106      1.210620
    8300      0.000038      0.004806      1.555077     -0.000116      1.170620
    8400      0.000038      0.004690      1.610297     -0.000144      1.130620
    8500      0.000032      0.003903      1.599515     -0.000111      1.090620
    8600      0.000041      0.005001      1.648917     -0.000044      1.050620
    8700      0.000050      0.006352      1.611054     -0.000289      1.010620
    8800      0.000055      0.007139      1.646981     -0.000226      0.970620
    8900      0.000055      0.007443      1.621903     -0.000308      0.930620
    9000      0.000035      0.004785      1.607631     -0.000068      0.890620
    9100      0.000059      0.008082      1.583234     -0.000445      0.850620
    9200      0.000046      0.006715      1.641525     -0.000225      0.810620
    9300      0.000042      0.007078      1.617556     -0.000342      0.770620
    9400      0.000041      0.007378      1.562859     -0.000414      0.730620
    9500      0.000046      0.007817      1.598262     -0.000469      0.690620
    9600      0.000051      0.008715      1.642529     -0.000601      0.650620
    9700      0.000068      0.010747      1.634826     -0.000682      0.610620
    9800      0.000104      0.014434      1.599067     -0.001706      0.570620
    9900      0.000088      0.011904      1.591784     -0.001101      0.530620
   10000      0.000120      0.016179      1.592866     -0.001916      0.490620
   10100      0.000156      0.020447      1.660738     -0.003308      0.450620
   10200      0.000172      0.020493      1.623101     -0.003113      0.410620
   10300      0.000209      0.023417      1.607374     -0.003839      0.370620
   10400      0.000262      0.026724      1.711123     -0.003905      0.330620
   10500      0.000278      0.030582      1.691304     -0.005117      0.290620
   10600      0.000316      0.033665      1.755996     -0.005796      0.250620
   10700      0.000508      0.040127      1.797081     -0.005670      0.210620
   10800      0.000882      0.051684      1.866302     -0.009890      0.170620
   10900      0.000739      0.068912      2.017429     -0.008277      0.130620
   11000      0.001335      0.097529      2.144053     -0.013870      0.090620
   11100      0.008163      0.299112      2.776093     -0.046011      0.050620
