# istep -- Max |p_i| -- Sum |p_i| -- Sum |x_i| -- Sum |p_i| cos(p_i,F_i) -- rho
     100      0.000008      0.002580      3.458970     -0.000004      5.197566
     200      0.000003      0.001030      3.177386      0.000002      5.157566
     300      0.000006      0.002039      2.915054      0.000004      5.117566
     400      0.000005      0.001603      2.570657     -0.000012      5.077566
     500      0.000001      0.000323      2.586350     -0.000001      5.037566
     600      0.000002      0.000735      2.470657      0.000006      4.997566
     700      0.000002      0.000498      2.493837     -0.000002      4.957566
     800      0.000001      0.000164      2.501131      0.000005      4.917566
     900      0.000006      0.001684      2.413480     -0.000025      4.877566
    1000      0.000004      0.001275      2.362172     -0.000008      4.837566
    1100      0.000004      0.001308      2.364801     -0.000006      4.797566
    1200      0.000000      0.000044      2.278474     -0.000000      4.757566
    1300      0.000001      0.000348      2.335518     -0.000000      4.717566
    1400      0.000002      0.000646      2.296265      0.000003      4.677566
    1500      0.000001      0.000327      2.244726      0.000002      4.637566
    1600      0.000005      0.001416      2.287095      0.000006      4.597566
    1700      0.000011      0.003456      2.284678     -0.000008      4.557566
    1800      0.000006      0.001895      2.289167     -0.000003      4.517566
    1900      0.000004      0.001070      2.253691     -0.000009      4.477566
    2000      0.000002      0.000563      2.257400     -0.000007      4.437566
    2100      0.000002      0.000505      2.265382      0.000010      4.397566
    2200      0.000003      0.000714      2.200363      0.000002      4.357566
    2300      0.000008      0.002278      2.223804     -0.000015      4.317566
    2400      0.000005      0.001315      2.187754     -0.000034      4.277566
    2500      0.000005      0.001385      2.274420     -0.000032      4.237566
    2600      0.000007      0.001765      2.284953     -0.000027      4.197566
    2700      0.000000      0.000038      2.251383     -0.000000      4.157566
    2800      0.000000      0.000012      2.212103     -0.000000      4.117566
    2900      0.000001      0.000184      2.202140     -0.000002      4.077566
    3000      0.000004      0.000919      2.228448     -0.000014      4.037566
    3100      0.000002      0.000493      2.172496     -0.000004      3.997566
    3200      0.000006      0.001468      2.162615      0.000009      3.957566
