# istep -- Max |p_i| -- Sum |p_i| -- Sum |x_i| -- Sum |p_i| cos(p_i,F_i) -- rho
     100      0.000003      0.001440      5.210124      0.000015      4.716014
     200      0.000002      0.000735      4.146144      0.000009      4.676014
     300      0.000003      0.001126      3.787870      0.000018      4.636014
     400      0.000003      0.001316      3.328198     -0.000001      4.596014
     500      0.000002      0.000790      3.182903      0.000015      4.556014
     600      0.000001      0.000395      2.870769      0.000006      4.516014
     700      0.000001      0.000259      2.660971      0.000006      4.476014
     800      0.000001      0.000194      2.659864     -0.000002      4.436014
     900      0.000001      0.000475      2.607679      0.000004      4.396014
    1000      0.000002      0.000887      2.539119      0.000014      4.356014
    1100      0.000001      0.000411      2.507342      0.000003      4.316014
    1200      0.000003      0.000941      2.490126      0.000000      4.276014
    1300      0.000002      0.000710      2.452942     -0.000003      4.236014
    1400      0.000001      0.000395      2.505054     -0.000006      4.196014
    1500      0.000001      0.000488      2.455167     -0.000003      4.156014
    1600      0.000000      0.000184      2.405153      0.000002      4.116014
    1700      0.000002      0.000620      2.368718      0.000005      4.076014
    1800      0.000001      0.000339      2.397797     -0.000000      4.036014
    1900      0.000001      0.000376      2.368622     -0.000001      3.996014
    2000      0.000001      0.000517      2.370165     -0.000001      3.956014
    2100      0.000000      0.000146      2.387455     -0.000001      3.916014
    2200      0.000000      0.000005      2.365400     -0.000000      3.876014
    2300      0.000001      0.000345      2.402822     -0.000005      3.836014
    2400      0.000001      0.000219      2.345318      0.000004      3.796014
    2500      0.000001      0.000568      2.413814      0.000004      3.756014
    2600      0.000000      0.000185      2.428195      0.000002      3.716014
    2700      0.000003      0.001220      2.396835     -0.000015      3.676014
    2800      0.000001      0.000462      2.379871     -0.000005      3.636014
    2900      0.000000      0.000048      2.380399     -0.000001      3.596014
    3000      0.000001      0.000532      2.411081     -0.000008      3.556014
    3100      0.000000      0.000199      2.417511     -0.000005      3.516014
    3200      0.000000      0.000131      2.318648      0.000001      3.476014
    3300      0.000001      0.000313      2.363508      0.000001      3.436014
    3400      0.000001      0.000287      2.359924     -0.000002      3.396014
    3500      0.000001      0.000424      2.340005     -0.000007      3.356014
    3600      0.000001      0.000471      2.369107      0.000005      3.316014
    3700      0.000000      0.000003      2.375431     -0.000000      3.276014
    3800      0.000000      0.000117      2.325252      0.000000      3.236014
    3900      0.000000      0.000096      2.445824      0.000000      3.196014
    4000      0.000000      0.000184      2.401968     -0.000002      3.156014
    4100      0.000003      0.001120      2.385846     -0.000010      3.116014
    4200      0.000002      0.000786      2.325126     -0.000013      3.076014
    4300      0.000000      0.000023      2.353573      0.000000      3.036014
    4400      0.000001      0.000279      2.417100     -0.000003      2.996014
    4500      0.000001      0.000281      2.318476     -0.000004      2.956014
    4600      0.000000      0.000051      2.334274     -0.000001      2.916014
    4700      0.000001      0.000395      2.270984     -0.000004      2.876014
    4800      0.000002      0.000828      2.319140      0.000001      2.836014
    4900      0.000002      0.000703      2.320913     -0.000003      2.796014
    5000      0.000001      0.000501      2.403783      0.000014      2.756014
    5100      0.000002      0.000764      2.444912      0.000010      2.716014
    5200      0.000000      0.000153      2.288529     -0.000001      2.676014
    5300      0.000005      0.001661      2.346782      0.000016      2.636014
    5400      0.000004      0.001109      2.435499      0.000006      2.596014
    5500      0.000002      0.000495      2.354459     -0.000011      2.556014
    5600      0.000006      0.001705      2.452666     -0.000021      2.516014
    5700      0.000002      0.000588      2.394176      0.000007      2.476014
    5800      0.000000      0.000136      2.332474      0.000000      2.436014
    5900      0.000004      0.001314      2.401668      0.000004      2.396014
    6000      0.000003      0.000903      2.325836      0.000001      2.356014
    6100      0.000004      0.001130      2.310709     -0.000009      2.316014
    6200      0.000007      0.002207      2.388177      0.000011      2.276014
    6300      0.000004      0.001205      2.430947     -0.000011      2.236014
    6400      0.000005      0.001429      2.370336      0.000004      2.196014
    6500      0.000001      0.000190      2.402964      0.000003      2.156014
    6600      0.000003      0.000904      2.401515      0.000002      2.116014
    6700      0.000009      0.002420      2.373892      0.000014      2.076014
    6800      0.000011      0.002894      2.413591      0.000019      2.036014
    6900      0.000009      0.002317      2.440608      0.000022      1.996014
    7000      0.000014      0.003707      2.312287     -0.000064      1.956014
    7100      0.000009      0.002152      2.388968     -0.000018      1.916014
    7200      0.000011      0.002702      2.405829     -0.000053      1.876014
    7300      0.000010      0.002379      2.397250     -0.000005      1.836014
    7400      0.000009      0.002030      2.376871      0.000015      1.796014
    7500      0.000012      0.002677      2.333545     -0.000033      1.756014
    7600      0.000015      0.003475      2.396774     -0.000022      1.716014
    7700      0.000012      0.002727      2.420105      0.000007      1.676014
    7800      0.000014      0.002988      2.359764      0.000004      1.636014
    7900      0.000018      0.003837      2.362049     -0.000028      1.596014
    8000      0.000021      0.004413      2.329838     -0.000076      1.556014
    8100      0.000018      0.003733      2.337692     -0.000017      1.516014
    8200      0.000026      0.005214      2.403312     -0.000101      1.476014
    8300      0.000025      0.004966      2.443639     -0.000117      1.436014
    8400      0.000024      0.004690      2.408937     -0.000080      1.396014
    8500      0.000029      0.005499      2.359910     -0.000187      1.356014
    8600      0.000028      0.005176      2.308707     -0.000094      1.316014
    8700      0.000026      0.004878      2.262740     -0.000027      1.276014
    8800      0.000036      0.006963      2.294277     -0.000210      1.236014
    8900      0.000033      0.006528      2.292631     -0.000146      1.196014
    9000      0.000026      0.005395      2.294550      0.000002      1.156014
    9100      0.000025      0.005299      2.286423     -0.000080      1.116014
    9200      0.000022      0.004423      2.256383     -0.000102      1.076014
    9300      0.000033      0.006554      2.312009     -0.000154      1.036014
    9400      0.000036      0.006652      2.327921     -0.000206      0.996014
    9500      0.000044      0.007660      2.248198     -0.000242      0.956014
